event_type,channel,status,length,adc,pmt_time,time_coarse,time_fine,tdc_coarse,tdc_start,tdc_stop,crc
0,8,4,0,258,4945357048920,18422,239078488,2,2,3,12
0,9,4,0,260,4945357048920,18422,239078488,2,5,7,1
0,10,4,0,258,4945357048920,18422,239078488,2,0,2,4
0,11,4,0,258,4945357048920,18422,239078488,2,2,4,7
0,12,4,0,260,4945357048920,18422,239078488,2,0,2,11
0,13,4,0,259,4945357048920,18422,239078488,2,2,3,8
0,14,4,0,257,4945357048920,18422,239078488,2,1,3,15
0,15,4,0,259,4945357048920,18422,239078488,2,3,5,14
0,16,4,0,257,4945357048920,18422,239078488,2,0,1,10
0,17,4,0,258,4945357048920,18422,239078488,2,0,1,13
0,18,4,0,257,4945357048919,18422,239078487,3,13,0,3
0,15,4,0,976,4945357264033,18422,239293601,11,0,14,2
0,9,4,0,986,4945357280283,18422,239309851,12,8,2,5
0,8,4,0,965,4945357290335,18422,239319903,12,10,10,8
0,18,4,0,985,4945357554672,18422,239584240,12,13,8,15
0,4,4,0,1025,4945357589203,18422,239618771,12,7,2,5
0,7,4,0,970,4945357685184,18422,239714752,11,4,14,4
0,6,4,0,976,4945357815017,18422,239844585,12,8,10,2
0,13,4,0,1024,4945358116663,18422,240146231,12,9,2,5
0,12,4,0,976,4945358195592,18422,240225160,12,8,5,9
0,11,4,0,1003,4945358230427,18422,240259995,12,14,8,8
0,17,4,0,977,4945358239472,18422,240269040,11,1,13,7
0,3,4,0,987,4945358616810,18422,240646378,12,3,1,8
0,1,4,0,1037,4945358622005,18422,240651573,11,4,15,0
0,14,4,0,968,4945358699456,18422,240729024,11,1,7,14
0,16,4,0,951,4945358859915,18422,240889483,12,9,5,0
0,0,4,0,1024,4945359172522,18422,241202090,12,10,7,9
0,2,4,0,969,4945359214622,18422,241244190,12,10,8,15
0,5,4,0,991,4945359396408,18422,241425976,12,10,6,13
0,10,4,0,968,4945359538727,18422,241568295,12,14,10,14
0,15,4,0,976,4945359860116,18422,241889684,12,0,0,5
0,9,4,0,987,4945359879443,18422,241909011,12,12,5,12
0,8,4,0,966,4945359896861,18422,241926429,12,13,13,13
0,18,4,0,986,4945360156882,18422,242186450,12,14,9,4
0,4,4,0,1024,4945360196757,18422,242226325,12,4,0,4
0,7,4,0,970,4945360296594,18422,242326162,12,7,2,13
0,6,4,0,977,4945360413464,18422,242443032,12,12,13,2
0,13,4,0,1024,4945360722435,18422,242752003,11,4,12,0
0,12,4,0,975,4945360797651,18422,242827219,12,5,2,6
0,11,4,0,1003,4945360837882,18422,242867450,12,14,9,13
0,17,4,0,977,4945360849442,18422,242879010,12,4,0,2
0,1,4,0,1037,4945361215779,18422,243245347,11,2,13,6
0,3,4,0,988,4945361217676,18422,243247244,12,6,4,15
0,14,4,0,969,4945361306457,18422,243336025,11,2,9,15
0,16,4,0,950,4945361473411,18422,243502979,12,9,6,5
0,2,4,0,969,4945361609870,18422,243639438,12,7,5,11
0,0,4,0,1024,4945361770909,18422,243800477,12,6,3,3
0,5,4,0,991,4945361987324,18422,244016892,12,9,6,0
0,0,4,0,258,4945362048617,18422,244078185,2,3,5,14
0,1,4,0,259,4945362048617,18422,244078185,2,1,2,13
0,2,4,0,258,4945362048617,18422,244078185,2,2,3,8
0,3,4,0,258,4945362048617,18422,244078185,2,0,1,15
0,4,4,0,257,4945362048616,18422,244078184,2,12,12,2
0,5,4,0,259,4945362048617,18422,244078185,2,0,1,7
0,6,4,0,260,4945362048617,18422,244078185,2,1,2,7
0,7,4,0,257,4945362048617,18422,244078185,2,2,4,9
0,8,4,0,257,4945362048617,18422,244078185,2,2,3,1
0,9,4,0,260,4945362048617,18422,244078185,2,5,7,15
0,10,4,0,258,4945362048617,18422,244078185,2,1,2,2
0,11,4,0,258,4945362048617,18422,244078185,2,3,4,1
0,12,4,0,259,4945362048617,18422,244078185,2,1,2,10
0,13,4,0,258,4945362048617,18422,244078185,2,2,3,7
0,14,4,0,257,4945362048617,18422,244078185,2,1,3,1
0,15,4,0,259,4945362048617,18422,244078185,2,3,5,0
0,16,4,0,257,4945362048617,18422,244078185,2,0,2,7
0,17,4,0,257,4945362048617,18422,244078185,2,0,1,0
0,18,4,0,257,4945362048616,18422,244078184,3,14,0,3
0,10,4,0,967,4945362142623,18422,244172191,11,3,14,3
0,15,4,0,977,4945362455987,18422,244485555,12,13,13,14
0,9,4,0,986,4945362477022,18422,244506590,12,9,3,6
0,8,4,0,966,4945362503682,18422,244533250,13,15,0,6
0,18,4,0,985,4945362758914,18422,244788482,12,12,7,8
0,4,4,0,1025,4945362803545,18422,244833113,11,1,12,11
0,7,4,0,970,4945362908062,18422,244937630,11,1,11,4
0,6,4,0,976,4945363012100,18422,245041668,12,0,2,7
0,2,4,0,969,4945363114279,18422,245143847,12,15,12,9
0,13,4,0,1023,4945363328473,18422,245358041,12,14,7,14
0,12,4,0,977,4945363400916,18422,245430484,12,7,5,4
0,11,4,0,1003,4945363445428,18422,245474996,12,15,9,4
0,17,4,0,977,4945363459289,18422,245488857,11,1,13,4
0,1,4,0,1037,4945363810102,18422,245839670,11,4,15,5
0,3,4,0,987,4945363818828,18422,245848396,12,5,3,8
0,14,4,0,969,4945363912341,18422,245941909,12,14,5,12
0,16,4,0,950,4945364087540,18422,246117108,12,2,0,15
0,0,4,0,1023,4945364368979,18422,246398547,12,8,6,6
0,5,4,0,991,4945364577905,18422,246607473,11,2,15,9
0,10,4,0,968,4945364746246,18422,246775814,12,14,10,14
0,15,4,0,976,4945365051838,18422,247081406,12,11,11,3
0,9,4,0,986,4945365075585,18422,247105153,12,9,3,0
0,8,4,0,966,4945365110709,18422,247140277,12,10,10,13
0,18,4,0,985,4945365361038,18422,247390606,11,0,10,4
0,4,4,0,1025,4945365410325,18422,247439893,12,14,9,0
0,7,4,0,969,4945365519391,18422,247548959,11,4,14,9
0,6,4,0,977,4945365610880,18422,247640448,13,14,0,8
0,2,4,0,969,4945365713557,18422,247743125,12,1,0,3
0,13,4,0,1024,4945365934149,18422,247963717,11,1,8,10
0,12,4,0,977,4945366003583,18422,248033151,12,5,2,6
0,11,4,0,1004,4945366052442,18422,248082010,11,2,11,2
0,17,4,0,977,4945366069319,18422,248098887,12,11,8,0
0,1,4,0,1037,4945366404792,18422,248434360,12,7,3,13
0,3,4,0,988,4945366420292,18422,248449860,12,6,4,3
0,14,4,0,968,4945366518358,18422,248547926,12,9,1,6
0,16,4,0,950,4945366701884,18422,248731452,12,14,10,5
0,0,4,0,1025,4945366967698,18422,248997266,12,8,6,7
0,0,4,0,258,4945367048314,18422,249077882,2,4,6,12
0,1,4,0,259,4945367048314,18422,249077882,2,1,2,7
0,2,4,0,257,4945367048314,18422,249077882,2,2,4,6
0,3,4,0,258,4945367048314,18422,249077882,2,0,1,5
0,4,4,0,257,4945367048313,18422,249077881,2,12,13,8
0,5,4,0,259,4945367048314,18422,249077882,2,0,1,13
0,6,4,0,260,4945367048314,18422,249077882,2,2,2,4
0,7,4,0,258,4945367048314,18422,249077882,2,3,4,8
0,8,4,0,257,4945367048314,18422,249077882,2,2,4,12
0,9,4,0,260,4945367048314,18422,249077882,2,6,8,3
0,10,4,0,258,4945367048314,18422,249077882,2,1,2,8
0,11,4,0,258,4945367048314,18422,249077882,2,3,5,10
0,12,4,0,259,4945367048314,18422,249077882,2,1,2,0
0,13,4,0,259,4945367048314,18422,249077882,2,2,4,11
0,14,4,0,257,4945367048314,18422,249077882,2,2,3,2
0,15,4,0,260,4945367048314,18422,249077882,2,4,5,6
0,16,4,0,258,4945367048314,18422,249077882,2,1,2,6
0,17,4,0,257,4945367048314,18422,249077882,2,1,2,1
0,18,4,0,257,4945367048313,18422,249077881,3,14,0,8
0,5,4,0,991,4945367169027,18422,249198595,12,5,2,5
0,10,4,0,968,4945367350283,18422,249379851,12,12,7,15
0,15,4,0,976,4945367648275,18422,249677843,12,10,11,7
0,9,4,0,986,4945367674130,18422,249703698,11,2,12,6
0,8,4,0,965,4945367717109,18422,249746677,12,4,4,10
0,18,4,0,985,4945367963676,18422,249993244,11,3,13,11
0,4,4,0,1025,4945368017232,18422,250046800,12,5,0,9
0,7,4,0,969,4945368130411,18422,250159979,12,12,7,3
0,6,4,0,975,4945368209160,18422,250238728,13,15,1,10
0,2,4,0,969,4945368311661,18422,250341229,12,12,10,13
0,13,4,0,1024,4945368539652,18422,250569220,12,11,4,9
0,12,4,0,977,4945368606390,18422,250635958,11,1,14,13
0,11,4,0,1004,4945368660219,18422,250689787,12,6,0,15
0,17,4,0,978,4945368679004,18422,250708572,12,10,7,14
0,1,4,0,1037,4945368999646,18422,251029214,12,5,1,13
0,3,4,0,987,4945369021544,18422,251051112,12,8,7,1
0,14,4,0,969,4945369124204,18422,251153772,11,4,11,5
0,16,4,0,950,4945369316433,18422,251346001,12,8,5,15
0,0,4,0,1024,4945369567249,18422,251596817,12,7,5,3
0,5,4,0,991,4945369760715,18422,251790283,12,11,8,4
0,10,4,0,967,4945369954128,18422,251983696,11,0,11,14
0,15,4,0,976,4945370244355,18422,252273923,12,14,13,11
0,9,4,0,986,4945370272337,18422,252301905,11,1,11,14
0,8,4,0,965,4945370323357,18422,252352925,12,3,3,3
0,18,4,0,985,4945370566227,18422,252595795,12,5,1,8
0,4,4,0,1025,4945370623830,18422,252653398,12,4,0,13
0,7,4,0,969,4945370742539,18422,252772107,11,1,12,1
0,6,4,0,976,4945370807479,18422,252837047,13,15,1,1
0,2,4,0,969,4945370910898,18422,252940466,12,8,6,14
0,13,4,0,1024,4945371145326,18422,253174894,12,11,4,2
0,12,4,0,976,4945371209012,18422,253238580,11,0,13,10
0,11,4,0,1004,4945371268410,18422,253297978,12,9,3,4
0,17,4,0,977,4945371288829,18422,253318397,12,5,1,15
0,3,4,0,988,4945371418824,18422,253448392,12,14,11,12
0,1,4,0,1037,4945371594187,18422,253623755,11,1,11,12
0,14,4,0,969,4945371729918,18422,253759486,12,8,0,9
0,16,4,0,950,4945371931116,18422,253960684,12,3,0,10
0,0,4,0,258,4945372048011,18422,254077579,2,4,6,8
0,1,4,0,259,4945372048011,18422,254077579,2,1,2,3
0,2,4,0,257,4945372048011,18422,254077579,2,2,4,2
0,3,4,0,257,4945372048011,18422,254077579,2,0,1,2
0,4,4,0,257,4945372048010,18422,254077578,2,12,13,13
0,5,4,0,260,4945372048011,18422,254077579,2,0,1,14
0,6,4,0,258,4945372048011,18422,254077579,2,1,2,15
0,7,4,0,258,4945372048011,18422,254077579,2,3,4,12
0,8,4,0,257,4945372048011,18422,254077579,2,2,4,8
0,9,4,0,259,4945372048011,18422,254077579,2,5,8,9
0,10,4,0,258,4945372048011,18422,254077579,2,1,2,12
0,11,4,0,258,4945372048011,18422,254077579,2,3,5,14
0,12,4,0,259,4945372048011,18422,254077579,2,1,2,4
0,13,4,0,259,4945372048011,18422,254077579,2,2,4,15
0,14,4,0,257,4945372048011,18422,254077579,2,2,3,6
0,15,4,0,259,4945372048011,18422,254077579,2,3,5,14
0,16,4,0,257,4945372048011,18422,254077579,2,1,2,1
0,17,4,0,257,4945372048011,18422,254077579,2,1,2,5
0,18,4,0,258,4945372048010,18422,254077578,3,14,0,14
0,0,4,0,1022,4945372164944,18422,254194512,12,13,10,6
0,5,4,0,990,4945372353101,18422,254382669,12,14,12,14
0,10,4,0,967,4945372557822,18422,254587390,12,11,7,14
0,15,4,0,976,4945372840120,18422,254869688,12,2,2,12
0,9,4,0,986,4945372870571,18422,254900139,12,9,3,2
0,3,4,0,988,4945372924995,18422,254954563,12,5,4,14
0,8,4,0,965,4945372931464,18422,254961032,12,2,2,3
0,18,4,0,984,4945373168734,18422,255198302,12,5,1,7
0,4,4,0,1025,4945373230342,18422,255259910,12,5,1,5
0,7,4,0,969,4945373354177,18422,255383745,11,1,12,13
0,6,4,0,976,4945373405703,18422,255435271,12,8,9,6
0,2,4,0,969,4945373510011,18422,255539579,12,2,0,14
0,13,4,0,1024,4945373750903,18422,255780471,12,9,2,4
0,12,4,0,978,4945373811350,18422,255840918,11,1,14,1
0,11,4,0,1003,4945373876026,18422,255905594,12,8,2,5
0,17,4,0,977,4945373898630,18422,255928198,12,12,8,5
0,1,4,0,1037,4945374189076,18422,256218644,11,3,14,12
0,14,4,0,968,4945374335680,18422,256365248,11,4,11,11
0,18,4,0,984,4945374469532,18422,256499100,12,13,8,11
0,16,4,0,951,4945374546080,18422,256575648,12,9,5,15
0,0,4,0,1023,4945374763444,18422,256793012,12,11,8,9
0,5,4,0,990,4945374945912,18422,256975480,12,7,4,14
0,10,4,0,967,4945375160917,18422,257190485,12,10,6,6
0,15,4,0,976,4945375435888,18422,257465456,12,11,11,11
0,9,4,0,986,4945375468893,18422,257498461,12,9,3,5
0,3,4,0,987,4945375525634,18422,257555202,12,12,10,9
0,8,4,0,966,4945375536769,18422,257566337,12,7,8,10
0,4,4,0,1026,4945375836907,18422,257866475,12,7,2,13
0,7,4,0,970,4945375965493,18422,257995061,11,1,12,7
0,6,4,0,976,4945376002946,18422,258032514,12,12,13,15
0,2,4,0,970,4945376109015,18422,258138583,12,11,9,13
0,13,4,0,1023,4945376356821,18422,258386389,12,9,2,1
0,12,4,0,977,4945376413910,18422,258443478,11,0,13,15
0,11,4,0,1003,4945376483686,18422,258513254,11,1,10,6
0,17,4,0,978,4945376508365,18422,258537933,12,9,5,5
0,1,4,0,1037,4945376784040,18422,258813608,12,10,5,14
0,14,4,0,968,4945376940728,18422,258970296,12,10,1,9
0,0,4,0,258,4945377047708,18422,259077276,2,4,6,7
0,1,4,0,259,4945377047708,18422,259077276,2,1,2,12
0,2,4,0,257,4945377047708,18422,259077276,2,3,4,5
0,3,4,0,258,4945377047708,18422,259077276,2,1,2,5
0,4,4,0,258,4945377047707,18422,259077275,2,13,13,10
0,5,4,0,259,4945377047708,18422,259077276,2,0,1,6
0,6,4,0,259,4945377047708,18422,259077276,2,2,3,9
0,7,4,0,257,4945377047708,18422,259077276,2,3,5,1
0,8,4,0,258,4945377047708,18422,259077276,2,2,4,4
0,9,4,0,259,4945377047708,18422,259077276,2,6,8,15
0,10,4,0,258,4945377047708,18422,259077276,2,1,3,2
0,11,4,0,258,4945377047708,18422,259077276,2,3,5,1
0,12,4,0,259,4945377047708,18422,259077276,2,1,2,11
0,13,4,0,259,4945377047708,18422,259077276,2,2,4,0
0,14,4,0,257,4945377047708,18422,259077276,2,2,3,9
0,15,4,0,259,4945377047708,18422,259077276,2,4,5,10
0,16,4,0,258,4945377047708,18422,259077276,2,1,2,13
0,17,4,0,257,4945377047708,18422,259077276,2,1,2,10
0,18,4,0,257,4945377047707,18422,259077275,3,14,0,1
0,18,4,0,986,4945377072166,18422,259101734,12,13,7,7
0,16,4,0,950,4945377161091,18422,259190659,12,8,5,2
0,0,4,0,1023,4945377362041,18422,259391609,12,4,2,5
0,5,4,0,990,4945377539844,18422,259569412,11,0,12,3
0,10,4,0,968,4945377765109,18422,259794677,11,3,14,14
0,15,4,0,976,4945378032568,18422,260062136,12,14,14,7
0,9,4,0,986,4945378067565,18422,260097133,11,4,14,7
0,3,4,0,986,4945378127551,18422,260157119,12,5,4,3
0,8,4,0,966,4945378143737,18422,260173305,12,0,0,4
0,4,4,0,1025,4945378444151,18422,260473719,11,3,14,2
0,7,4,0,969,4945378576630,18422,260606198,11,0,10,12
0,6,4,0,976,4945378601717,18422,260631285,12,3,4,11
0,2,4,0,969,4945378708420,18422,260737988,11,0,14,8
0,13,4,0,1024,4945378962499,18422,260992067,12,13,5,9
0,12,4,0,976,4945379016747,18422,261046315,12,9,6,4
0,11,4,0,1004,4945379090844,18422,261120412,12,8,1,11
0,17,4,0,977,4945379117957,18422,261147525,11,2,14,7
0,1,4,0,1037,4945379378301,18422,261407869,11,2,13,10
0,14,4,0,969,4945379545699,18422,261575267,11,0,7,2
0,18,4,0,985,4945379673146,18422,261702714,11,1,11,0
0,16,4,0,951,4945379775764,18422,261805332,12,11,7,15
0,0,4,0,1025,4945379960720,18422,261990288,12,8,5,8
0,5,4,0,990,4945380132536,18422,262162104,12,14,10,6
0,10,4,0,968,4945380369024,18422,262398592,12,6,2,11
0,15,4,0,976,4945380627476,18422,262657044,12,7,7,6
0,9,4,0,986,4945380665389,18422,262694957,11,4,13,5
0,3,4,0,988,4945380730021,18422,262759589,12,11,9,1
0,8,4,0,966,4945380750183,18422,262779751,12,15,14,6
0,4,4,0,1024,4945381050681,18422,263080249,12,7,2,12
0,7,4,0,969,4945381187695,18422,263217263,12,6,1,2
0,6,4,0,977,4945381200206,18422,263229774,12,7,8,5
0,2,4,0,970,4945381307836,18422,263337404,12,9,7,14
0,12,4,0,978,4945381415180,18422,263444748,12,10,7,14
0,13,4,0,1024,4945381567927,18422,263597495,12,10,3,4
0,10,4,0,968,4945381671138,18422,263700706,11,1,12,1
0,11,4,0,1003,4945381698704,18422,263728272,12,10,4,7
0,17,4,0,978,4945381727732,18422,263757300,12,3,0,10
0,1,4,0,1037,4945381973036,18422,264002604,12,8,4,11
0,0,4,0,259,4945382047405,18422,264076973,2,4,6,0
0,1,4,0,259,4945382047405,18422,264076973,2,1,2,10
0,2,4,0,258,4945382047405,18422,264076973,2,3,4,0
0,3,4,0,258,4945382047405,18422,264076973,2,0,1,8
0,4,4,0,257,4945382047404,18422,264076972,2,13,13,12
0,5,4,0,259,4945382047405,18422,264076973,2,0,1,0
0,6,4,0,260,4945382047405,18422,264076973,2,2,3,8
0,7,4,0,258,4945382047405,18422,264076973,2,3,5,4
0,8,4,0,257,4945382047405,18422,264076973,2,2,4,1
0,9,4,0,260,4945382047405,18422,264076973,2,6,8,14
0,10,4,0,258,4945382047405,18422,264076973,2,1,2,5
0,11,4,0,258,4945382047405,18422,264076973,2,3,5,7
0,12,4,0,259,4945382047405,18422,264076973,2,1,2,13
0,13,4,0,259,4945382047405,18422,264076973,2,2,4,6
0,14,4,0,257,4945382047405,18422,264076973,2,2,3,15
0,15,4,0,259,4945382047405,18422,264076973,2,4,5,12
0,16,4,0,258,4945382047405,18422,264076973,2,1,2,11
0,17,4,0,257,4945382047405,18422,264076973,2,1,2,12
0,18,4,0,257,4945382047404,18422,264076972,3,14,0,4
0,14,4,0,968,4945382150055,18422,264179623,12,14,6,7
0,18,4,0,985,4945382274740,18422,264304308,12,4,0,5
0,16,4,0,951,4945382390131,18422,264419699,12,11,8,6
0,0,4,0,1024,4945382559502,18422,264589070,12,10,8,3
0,5,4,0,990,4945382725062,18422,264754630,11,0,12,14
0,12,4,0,978,4945382921277,18422,264950845,11,1,14,15
0,15,4,0,976,4945383223428,18422,265252996,12,13,12,11
0,9,4,0,986,4945383263688,18422,265293256,11,2,11,11
0,3,4,0,988,4945383332084,18422,265361652,12,2,1,5
0,8,4,0,966,4945383356249,18422,265385817,12,5,5,8
0,4,4,0,1025,4945383656771,18422,265686339,12,11,7,15
0,6,4,0,976,4945383798146,18422,265827714,12,7,8,11
0,7,4,0,969,4945383799073,18422,265828641,11,1,11,10
0,2,4,0,969,4945383906257,18422,265935825,12,2,1,5
0,13,4,0,1024,4945384173646,18422,266203214,11,4,13,7
0,10,4,0,968,4945384275478,18422,266305046,12,12,8,3
0,11,4,0,1003,4945384306251,18422,266335819,11,3,13,10
0,17,4,0,977,4945384338037,18422,266367605,12,4,1,9
0,1,4,0,1037,4945384567592,18422,266597160,12,15,11,7
0,14,4,0,970,4945384755268,18422,266784836,11,1,7,15
0,18,4,0,985,4945384875551,18422,266905119,11,3,13,3
0,16,4,0,951,4945385004180,18422,267033748,12,6,2,0
0,0,4,0,1023,4945385158547,18422,267188115,12,4,2,0
0,5,4,0,991,4945385315953,18422,267345521,12,14,10,6
0,12,4,0,977,4945385523869,18422,267553437,12,13,11,7
0,15,4,0,975,4945385820634,18422,267850202,12,4,4,0
0,9,4,0,986,4945385862036,18422,267891604,11,3,13,12
0,3,4,0,987,4945385934111,18422,267963679,12,2,1,14
0,8,4,0,966,4945385962572,18422,267992140,12,7,7,3
0,4,4,0,1025,4945386263510,18422,268293078,11,0,11,0
0,6,4,0,976,4945386396160,18422,268425728,13,13,0,5
0,7,4,0,969,4945117975126,18422,4694,12,11,5,15
0,2,4,0,969,4945118068141,18422,97709,12,15,13,12
0,13,4,0,1024,4945118343164,18422,372732,11,3,12,1
0,10,4,0,967,4945118443235,18422,472803,12,9,5,13
0,11,4,0,1004,4945118478258,18422,507826,12,14,8,9
0,17,4,0,978,4945118512424,18422,541992,12,5,2,4
0,0,4,0,259,4945118611646,18422,641214,2,5,7,3
0,1,4,0,259,4945118611646,18422,641214,2,2,3,8
0,2,4,0,257,4945118611646,18422,641214,2,3,5,8
0,3,4,0,258,4945118611646,18422,641214,2,1,2,9
0,4,4,0,258,4945118611645,18422,641213,2,13,14,7
0,5,4,0,259,4945118611646,18422,641214,2,1,2,1
0,6,4,0,259,4945118611646,18422,641214,2,2,4,2
0,7,4,0,258,4945118611646,18422,641214,2,4,5,5
0,8,4,0,257,4945118611646,18422,641214,2,3,5,2
0,9,4,0,260,4945118611646,18422,641214,2,7,9,13
0,10,4,0,258,4945118611646,18422,641214,2,2,3,7
0,11,4,0,258,4945118611646,18422,641214,2,4,6,5
0,12,4,0,259,4945118611646,18422,641214,2,2,3,15
0,13,4,0,258,4945118611646,18422,641214,2,3,5,4
0,14,4,0,257,4945118611646,18422,641214,2,3,4,10
0,15,4,0,260,4945118611646,18422,641214,2,4,6,2
0,16,4,0,258,4945118611646,18422,641214,2,2,3,9
0,17,4,0,256,4945118611646,18422,641214,2,2,3,15
0,18,4,0,257,4945118611646,18422,641214,2,0,1,1
0,1,4,0,1038,4945118726527,18422,756095,12,9,4,4
0,14,4,0,969,4945118926178,18422,955746,12,9,1,0
0,18,4,0,985,4945119041180,18422,1070748,12,7,2,15
0,16,4,0,950,4945119182254,18422,1211822,11,1,14,6
0,0,4,0,1024,4945119322108,18422,1351676,12,11,8,8
0,5,4,0,991,4945119471699,18422,1501267,11,0,12,8
0,12,4,0,977,4945119690135,18422,1719703,12,9,7,12
0,15,4,0,975,4945119982494,18422,2012062,12,8,8,10
0,9,4,0,985,4945120025055,18422,2054623,12,15,9,1
0,3,4,0,987,4945120100221,18422,2129789,12,12,10,12
0,8,4,0,966,4945120133410,18422,2162978,12,4,4,15
0,4,4,0,1026,4945120434254,18422,2463822,11,4,15,7
0,6,4,0,976,4945120560001,18422,2589569,12,2,4,0
0,7,4,0,969,4945120586642,18422,2616210,11,2,12,5
0,2,4,0,969,4945120665627,18422,2695195,12,10,8,12
0,13,4,0,1025,4945120948338,18422,2977906,11,0,8,15
0,10,4,0,968,4945121047196,18422,3076764,11,1,12,10
0,11,4,0,1003,4945121086419,18422,3115987,12,13,7,13
0,17,4,0,976,4945121123404,18422,3152972,12,3,0,7
0,1,4,0,1037,4945121320133,18422,3349701,12,5,0,9
0,14,4,0,969,4945121531145,18422,3560713,12,14,6,6
0,18,4,0,986,4945121642790,18422,3672358,12,14,9,3
0,16,4,0,951,4945121797005,18422,3826573,12,8,4,4
0,0,4,0,1024,4945121921101,18422,3950669,11,0,13,7
0,5,4,0,990,4945122062984,18422,4092552,12,10,6,11
0,13,4,0,1023,4945122251019,18422,4280587,12,10,3,11
0,12,4,0,976,4945122292776,18422,4322344,12,15,12,5
0,15,4,0,976,4945122579755,18422,4609323,12,7,7,9
0,9,4,0,986,4945122623599,18422,4653167,11,0,10,9
0,3,4,0,988,4945122701746,18422,4731314,12,8,7,5
0,8,4,0,965,4945122739805,18422,4769373,12,8,8,5
0,4,4,0,1024,4945123040186,18422,5069754,12,12,8,11
0,6,4,0,976,4945123157308,18422,5186876,12,4,5,15
0,7,4,0,969,4945123197903,18422,5227471,12,13,8,5
0,2,4,0,969,4945123262927,18422,5292495,12,5,3,3
0,0,4,0,258,4945123611343,18422,5640911,2,5,7,10
0,1,4,0,259,4945123611343,18422,5640911,2,2,3,0
0,2,4,0,258,4945123611343,18422,5640911,2,3,5,3
0,3,4,0,257,4945123611343,18422,5640911,2,1,2,2
0,4,4,0,257,4945123611342,18422,5640910,2,13,14,13
0,5,4,0,259,4945123611343,18422,5640911,2,1,2,9
0,6,4,0,259,4945123611343,18422,5640911,2,2,4,10
0,7,4,0,258,4945123611343,18422,5640911,2,4,5,13
0,8,4,0,258,4945123611343,18422,5640911,2,3,5,9
0,9,4,0,259,4945123611343,18422,5640911,2,7,9,2
0,10,4,0,258,4945123611343,18422,5640911,2,2,3,15
0,11,4,0,258,4945123611343,18422,5640911,2,4,6,13
0,12,4,0,259,4945123611343,18422,5640911,2,2,3,7
0,13,4,0,259,4945123611343,18422,5640911,2,3,5,13
0,14,4,0,257,4945123611343,18422,5640911,2,3,4,2
0,15,4,0,259,4945123611343,18422,5640911,2,5,6,5
0,16,4,0,257,4945123611343,18422,5640911,2,2,3,2
0,17,4,0,257,4945123611343,18422,5640911,2,2,3,6
0,18,4,0,257,4945123611343,18422,5640911,2,0,1,9
0,10,4,0,967,4945123650974,18422,5680542,11,2,13,6
0,11,4,0,1003,4945123693791,18422,5723359,12,10,4,8
0,17,4,0,977,4945123732635,18422,5762203,12,12,9,13
0,1,4,0,1038,4945123915537,18422,5945105,11,1,13,12
0,14,4,0,968,4945124137566,18422,6167134,11,4,11,9
0,18,4,0,984,4945124244296,18422,6273864,12,11,7,10
0,4,4,0,1025,4945124343364,18422,6372932,12,6,2,9
0,16,4,0,950,4945124411662,18422,6441230,11,1,13,5
0,0,4,0,1024,4945124520461,18422,6550029,12,5,2,15
0,5,4,0,990,4945124654593,18422,6684161,12,8,4,10
0,13,4,0,1024,4945124857333,18422,6886901,12,10,2,0
0,12,4,0,977,4945124895236,18422,6924804,12,3,1,0
0,15,4,0,976,4945125177681,18422,7207249,12,1,1,7
0,9,4,0,986,4945125222479,18422,7252047,11,1,11,2
0,3,4,0,988,4945125303475,18422,7333043,12,4,2,5
0,8,4,0,966,4945125345960,18422,7375528,12,0,0,12
0,14,4,0,969,4945125441107,18422,7470675,12,14,5,1
0,6,4,0,976,4945125755677,18422,7785245,12,0,1,0
0,7,4,0,970,4945125810703,18422,7840271,12,13,8,12
0,2,4,0,968,4945125860323,18422,7889891,11,0,14,1
0,10,4,0,969,4945126254712,18422,8284280,12,7,3,3
0,11,4,0,1004,4945126301284,18422,8330852,12,10,4,13
0,17,4,0,977,4945126343041,18422,8372609,12,2,0,4
0,1,4,0,1036,4945126509869,18422,8539437,12,12,8,8
0,18,4,0,985,4945126846120,18422,8875688,11,0,11,1
0,4,4,0,1026,4945126950116,18422,8979684,12,8,3,9
0,16,4,0,951,4945127026259,18422,9055827,12,5,1,13
0,0,4,0,1024,4945127119561,18422,9149129,11,1,13,10
0,5,4,0,990,4945127245230,18422,9274798,12,4,1,9
0,13,4,0,1024,4945127461982,18422,9491550,12,15,7,0
0,12,4,0,977,4945127497886,18422,9527454,11,2,14,1
0,11,4,0,1004,4945127604944,18422,9634512,12,6,0,10
0,8,4,0,965,4945127747704,18422,9777272,12,7,7,7
0,15,4,0,976,4945127775981,18422,9805549,12,12,12,9
0,9,4,0,986,4945127821476,18422,9851044,11,5,14,15
0,3,4,0,988,4945127906069,18422,9935637,12,13,11,12
0,14,4,0,969,4945128047828,18422,10077396,11,6,13,5
0,6,4,0,975,4945128353366,18422,10382934,12,4,6,2
0,7,4,0,968,4945128421750,18422,10451318,12,10,5,5
0,2,4,0,968,4945128457287,18422,10486855,12,6,4,10
0,0,4,0,258,4945128611040,18422,10640608,2,5,6,7
0,1,4,0,258,4945128611040,18422,10640608,2,2,3,13
0,2,4,0,257,4945128611040,18422,10640608,2,3,5,12
0,3,4,0,258,4945128611040,18422,10640608,2,1,2,13
0,4,4,0,258,4945128611039,18422,10640607,2,13,13,15
0,5,4,0,259,4945128611040,18422,10640608,2,1,2,5
